lon ; lat 
 -99.77709918; 47.75775489 
 -99.77670228; 47.75776569 
 -99.77630538; 47.75777649 
 -99.77590848; 47.75778729 
 -99.77592426; 47.75805888 
 -99.77552735; 47.75806967 
 -99.77513045; 47.75808047 
 -99.77473355; 47.75809126 
 -99.77433665; 47.75810206 
 -99.77393975; 47.75811285 
 -99.77354285; 47.75812364 
 -99.77314594; 47.75813443 
 -99.77316171; 47.75840602 
 -99.77276481; 47.75841681 
 -99.77236790; 47.75842760 
 -99.77197100; 47.75843838 
 -99.77157409; 47.75844917 
 -99.77117719; 47.75845995 
 -99.77078029; 47.75847073 
 -99.77079604; 47.75874233 
 -99.77039914; 47.75875311 
 -99.77000223; 47.75876389 
 -99.77001798; 47.75903548 
 -99.76962107; 47.75904626 
 -99.76922417; 47.75905704 
 -99.76882726; 47.75906782 
 -99.76843035; 47.75907859 
 -99.76803344; 47.75908937 
 -99.76804919; 47.75936096 
 -99.76765227; 47.75937174 
 -99.76725536; 47.75938251 
 -99.76685845; 47.75939328 
 -99.76646154; 47.75940405 
 -99.76606463; 47.75941482 
 -99.76566772; 47.75942559 
 -99.76527081; 47.75943635 
 -99.76487390; 47.75944712 
 -99.76447699; 47.75945789 
 -99.76408007; 47.75946865 
 -99.76368316; 47.75947941 
 -99.76369889; 47.75975101 
 -99.76330198; 47.75976177 
 -99.76290506; 47.75977253 
 -99.76250815; 47.75978329 
 -99.76252387; 47.76005488 
 -99.76212695; 47.76006564 
 -99.76214268; 47.76033724 
 -99.76174576; 47.76034799 
 -99.76134884; 47.76035875 
 -99.76095192; 47.76036950 
 -99.76055500; 47.76038026 
 -99.76015809; 47.76039101 
 -99.76017380; 47.76066261 
 -99.75977688; 47.76067336 
 -99.75937996; 47.76068411 
 -99.75898304; 47.76069486 
 -99.75899875; 47.76096645 
 -99.75860183; 47.76097720 
 -99.75820490; 47.76098795 
 -99.75780798; 47.76099869 
 -99.75741106; 47.76100944 
 -99.75701414; 47.76102018 
 -99.75661721; 47.76103092 
 -99.75622029; 47.76104166 
 -99.75582337; 47.76105240 
 -99.75580767; 47.76078081 
 -99.75541075; 47.76079155 
 -99.75501383; 47.76080228 
 -99.75461691; 47.76081302 
 -99.75421999; 47.76082376 
 -99.75382307; 47.76083449 
 -99.75380738; 47.76056289 
 -99.75341046; 47.76057363 
 -99.75301354; 47.76058436 
 -99.75299786; 47.76031276 
 -99.75298217; 47.76004116 
 -99.75258526; 47.76005189 
 -99.75256957; 47.75978030 
 -99.75217266; 47.75979103 
 -99.75215698; 47.75951943 
 -99.75176006; 47.75953016 
 -99.75136315; 47.75954089 
 -99.75096624; 47.75955161 
 -99.75056932; 47.75956234 
 -99.75058499; 47.75983393 
 -99.75060067; 47.76010553 
 -99.75061634; 47.76037713 
 -99.75063201; 47.76064873 
 -99.75064769; 47.76092032 
 -99.75104461; 47.76090960 
 -99.75106028; 47.76118120 
 -99.75066336; 47.76119192 
 -99.75067903; 47.76146352 
 -99.75069471; 47.76173512 
 -99.75071038; 47.76200672 
 -99.75031345; 47.76201744 
 -99.74991652; 47.76202816 
 -99.74951959; 47.76203889 
 -99.74950392; 47.76176729 
 -99.74910699; 47.76177801 
 -99.74871007; 47.76178873 
 -99.74872573; 47.76206033 
 -99.74874140; 47.76233193 
 -99.74834447; 47.76234264 
 -99.74832880; 47.76207105 
 -99.74793187; 47.76208176 
 -99.74753494; 47.76209248 
 -99.74713801; 47.76210319 
 -99.74674108; 47.76211391 
 -99.74634415; 47.76212462 
 -99.74594722; 47.76213533 
 -99.74593156; 47.76186373 
 -99.74553463; 47.76187444 
 -99.74555029; 47.76214604 
 -99.74515335; 47.76215675 
 -99.74516901; 47.76242835 
 -99.74518466; 47.76269995 
 -99.74520031; 47.76297155 
 -99.74521596; 47.76324315 
 -99.74523161; 47.76351476 
 -99.74524726; 47.76378636 
 -99.74485032; 47.76379707 
 -99.74445338; 47.76380777 
 -99.74405644; 47.76381848 
 -99.74407208; 47.76409008 
 -99.74367514; 47.76410079 
 -99.74369078; 47.76437239 
 -99.74329384; 47.76438309 
 -99.74330948; 47.76465469 
 -99.74291254; 47.76466540 
 -99.74251559; 47.76467610 
 -99.74253123; 47.76494770 
 -99.74213428; 47.76495840 
 -99.74214992; 47.76523001 
 -99.74175297; 47.76524071 
 -99.74176861; 47.76551231 
 -99.74137165; 47.76552301 
 -99.74097470; 47.76553371 
 -99.74095907; 47.76526210 
 -99.74056212; 47.76527280 
 -99.74016516; 47.76528349 
 -99.73976821; 47.76529419 
 -99.73937126; 47.76530488 
 -99.73897431; 47.76531557 
 -99.73898994; 47.76558718 
 -99.73900556; 47.76585878 
 -99.73860861; 47.76586947 
 -99.73821165; 47.76588016 
 -99.73781470; 47.76589085 
 -99.73783032; 47.76616246 
 -99.73743336; 47.76617314 
 -99.73703640; 47.76618383 
 -99.73663945; 47.76619451 
 -99.73624249; 47.76620520 
 -99.73584553; 47.76621588 
 -99.73582992; 47.76594428 
 -99.73543296; 47.76595496 
 -99.73503600; 47.76596564 
 -99.73463905; 47.76597632 
 -99.73462344; 47.76570472 
 -99.73460783; 47.76543311 
 -99.73421088; 47.76544379 
 -99.73381393; 47.76545447 
 -99.73341697; 47.76546514 
 -99.73343258; 47.76573675 
 -99.73344818; 47.76600835 
 -99.73346378; 47.76627996 
 -99.73347938; 47.76655156 
 -99.73349499; 47.76682317 
 -99.73351059; 47.76709477 
 -99.73311363; 47.76710545 
 -99.73312923; 47.76737705 
 -99.73273226; 47.76738773 
 -99.73274786; 47.76765934 
 -99.73235090; 47.76767001 
 -99.73236650; 47.76794162 
 -99.73196953; 47.76795229 
 -99.73198512; 47.76822389 
 -99.73158815; 47.76823457 
 -99.73119118; 47.76824524 
 -99.73079421; 47.76825590 
 -99.73080980; 47.76852751 
 -99.73041283; 47.76853818 
 -99.73042842; 47.76880979 
 -99.73003145; 47.76882045 
 -99.73004704; 47.76909206 
 -99.72965006; 47.76910273 
 -99.72925308; 47.76911339 
 -99.72885611; 47.76912405 
 -99.72845913; 47.76913472 
 -99.72847471; 47.76940632 
 -99.72807773; 47.76941699 
 -99.72768076; 47.76942765 
 -99.72728378; 47.76943830 
 -99.72688680; 47.76944896 
 -99.72648982; 47.76945962 
 -99.72650539; 47.76973123 
 -99.72652097; 47.77000284 
 -99.72653654; 47.77027445 
 -99.72655212; 47.77054606 
 -99.72615513; 47.77055671 
 -99.72617071; 47.77082832 
 -99.72577372; 47.77083898 
 -99.72537673; 47.77084963 
 -99.72539230; 47.77112124 
 -99.72499531; 47.77113189 
 -99.72501088; 47.77140350 
 -99.72461389; 47.77141415 
 -99.72462946; 47.77168577 
 -99.72423246; 47.77169642 
 -99.72383547; 47.77170707 
 -99.72343848; 47.77171771 
 -99.72304148; 47.77172836 
 -99.72264449; 47.77173901 
 -99.72224750; 47.77174965 
 -99.72223194; 47.77147804 
 -99.72183495; 47.77148868 
 -99.72143795; 47.77149932 
 -99.72145351; 47.77177094 
 -99.72105651; 47.77178158 
 -99.72107207; 47.77205319 
 -99.72067507; 47.77206383 
 -99.72069062; 47.77233544 
 -99.72070617; 47.77260705 
 -99.72030917; 47.77261769 
 -99.72032472; 47.77288930 
 -99.72072172; 47.77287867 
 -99.72073728; 47.77315028 
 -99.72075283; 47.77342189 
 -99.72076838; 47.77369351 
 -99.72078393; 47.77396512 
 -99.72079948; 47.77423673 
 -99.72081503; 47.77450835 
 -99.72121205; 47.77449771 
 -99.72119649; 47.77422609 
 -99.72159350; 47.77421545 
 -99.72199051; 47.77420481 
 -99.72200607; 47.77447642 
 -99.72240308; 47.77446578 
 -99.72280009; 47.77445513 
 -99.72319710; 47.77444449 
 -99.72359411; 47.77443384 
 -99.72399112; 47.77442319 
 -99.72438813; 47.77441254 
 -99.72478514; 47.77440189 
 -99.72518215; 47.77439124 
 -99.72557915; 47.77438059 
 -99.72597616; 47.77436993 
 -99.72637317; 47.77435928 
 -99.72638875; 47.77463089 
 -99.72640432; 47.77490251 
 -99.72680134; 47.77489185 
 -99.72719835; 47.77488119 
 -99.72721393; 47.77515281 
 -99.72761094; 47.77514215 
 -99.72800795; 47.77513149 
 -99.72802354; 47.77540310 
 -99.72842055; 47.77539244 
 -99.72881757; 47.77538178 
 -99.72921458; 47.77537112 
 -99.72919899; 47.77509950 
 -99.72959601; 47.77508884 
 -99.72999302; 47.77507817 
 -99.73000861; 47.77534979 
 -99.73002420; 47.77562140 
 -99.73003979; 47.77589301 
 -99.73005538; 47.77616463 
 -99.73045240; 47.77615396 
 -99.73046799; 47.77642558 
 -99.73086502; 47.77641491 
 -99.73088061; 47.77668653 
 -99.73127763; 47.77667586 
 -99.73167465; 47.77666519 
 -99.73169025; 47.77693680 
 -99.73170585; 47.77720842 
 -99.73130883; 47.77721909 
 -99.73091180; 47.77722976 
 -99.73092739; 47.77750137 
 -99.73094299; 47.77777299 
 -99.73054596; 47.77778366 
 -99.73014893; 47.77779432 
 -99.73016452; 47.77806594 
 -99.72976749; 47.77807661 
 -99.72978308; 47.77834823 
 -99.72938605; 47.77835889 
 -99.72940164; 47.77863051 
 -99.72900460; 47.77864117 
 -99.72902019; 47.77891279 
 -99.72862315; 47.77892345 
 -99.72863874; 47.77919507 
 -99.72824170; 47.77920573 
 -99.72825729; 47.77947735 
 -99.72865433; 47.77946669 
 -99.72866991; 47.77973831 
 -99.72868550; 47.78000993 
 -99.72908254; 47.77999926 
 -99.72909813; 47.78027088 
 -99.72911372; 47.78054250 
 -99.72912931; 47.78081412 
 -99.72914489; 47.78108574 
 -99.72874784; 47.78109640 
 -99.72876343; 47.78136802 
 -99.72877902; 47.78163965 
 -99.72838196; 47.78165031 
 -99.72839755; 47.78192193 
 -99.72841314; 47.78219355 
 -99.72842872; 47.78246517 
 -99.72844431; 47.78273679 
 -99.72845989; 47.78300841 
 -99.72847548; 47.78328004 
 -99.72849107; 47.78355166 
 -99.72850665; 47.78382328 
 -99.72852224; 47.78409490 
 -99.72853782; 47.78436653 
 -99.72855341; 47.78463815 
 -99.72856900; 47.78490977 
 -99.72817193; 47.78492044 
 -99.72777485; 47.78493110 
 -99.72779044; 47.78520272 
 -99.72780602; 47.78547435 
 -99.72782160; 47.78574597 
 -99.72783719; 47.78601760 
 -99.72744011; 47.78602826 
 -99.72745569; 47.78629988 
 -99.72747127; 47.78657151 
 -99.72748686; 47.78684313 
 -99.72750244; 47.78711476 
 -99.72710535; 47.78712542 
 -99.72670826; 47.78713607 
 -99.72631118; 47.78714673 
 -99.72632676; 47.78741836 
 -99.72634233; 47.78768998 
 -99.72594524; 47.78770064 
 -99.72554815; 47.78771129 
 -99.72556373; 47.78798292 
 -99.72516664; 47.78799358 
 -99.72476954; 47.78800423 
 -99.72437245; 47.78801488 
 -99.72438802; 47.78828651 
 -99.72399093; 47.78829716 
 -99.72400649; 47.78856878 
 -99.72360940; 47.78857943 
 -99.72321230; 47.78859008 
 -99.72322787; 47.78886171 
 -99.72283077; 47.78887236 
 -99.72243367; 47.78888300 
 -99.72203657; 47.78889365 
 -99.72205213; 47.78916527 
 -99.72165503; 47.78917592 
 -99.72167059; 47.78944755 
 -99.72168615; 47.78971918 
 -99.72128905; 47.78972982 
 -99.72130461; 47.79000145 
 -99.72090750; 47.79001209 
 -99.72051039; 47.79002273 
 -99.72011329; 47.79003337 
 -99.71971618; 47.79004401 
 -99.71931908; 47.79005464 
 -99.71892197; 47.79006528 
 -99.71852487; 47.79007591 
 -99.71854041; 47.79034754 
 -99.71855596; 47.79061917 
 -99.71857150; 47.79089081 
 -99.71858705; 47.79116244 
 -99.71818994; 47.79117307 
 -99.71779282; 47.79118370 
 -99.71780837; 47.79145533 
 -99.71782391; 47.79172697 
 -99.71742680; 47.79173760 
 -99.71744234; 47.79200923 
 -99.71745788; 47.79228086 
 -99.71747342; 47.79255249 
 -99.71748896; 47.79282413 
 -99.71750451; 47.79309576 
 -99.71752005; 47.79336739 
 -99.71753559; 47.79363903 
 -99.71713846; 47.79364966 
 -99.71715401; 47.79392129 
 -99.71755114; 47.79391066 
 -99.71794827; 47.79390003 
 -99.71796381; 47.79417166 
 -99.71797935; 47.79444330 
 -99.71837649; 47.79443266 
 -99.71839203; 47.79470430 
 -99.71878917; 47.79469366 
 -99.71880472; 47.79496530 
 -99.71920185; 47.79495466 
 -99.71921740; 47.79522630 
 -99.71961454; 47.79521566 
 -99.71963009; 47.79548730 
 -99.72002723; 47.79547666 
 -99.72004279; 47.79574829 
 -99.72043993; 47.79573765 
 -99.72083707; 47.79572701 
 -99.72085262; 47.79599865 
 -99.72124977; 47.79598801 
 -99.72164691; 47.79597737 
 -99.72166247; 47.79624900 
 -99.72167803; 47.79652064 
 -99.72169359; 47.79679227 
 -99.72170915; 47.79706391 
 -99.72131200; 47.79707455 
 -99.72132756; 47.79734619 
 -99.72093041; 47.79735683 
 -99.72094597; 47.79762847 
 -99.72054882; 47.79763911 
 -99.72015167; 47.79764975 
 -99.72016722; 47.79792139 
 -99.72018278; 47.79819302 
 -99.72019833; 47.79846466 
 -99.72021389; 47.79873630 
 -99.72022944; 47.79900794 
 -99.72024500; 47.79927958 
 -99.72026055; 47.79955122 
 -99.71986339; 47.79956186 
 -99.71987894; 47.79983349 
 -99.71989450; 47.80010513 
 -99.71991005; 47.80037677 
 -99.72030722; 47.80036614 
 -99.72032278; 47.80063778 
 -99.72071995; 47.80062714 
 -99.72073551; 47.80089878 
 -99.72033833; 47.80090942 
 -99.72035389; 47.80118106 
 -99.71995672; 47.80119170 
 -99.71955954; 47.80120233 
 -99.71957510; 47.80147397 
 -99.71959065; 47.80174562 
 -99.71919347; 47.80175625 
 -99.71879629; 47.80176689 
 -99.71839912; 47.80177752 
 -99.71841466; 47.80204916 
 -99.71801748; 47.80205980 
 -99.71803303; 47.80233144 
 -99.71763585; 47.80234207 
 -99.71765140; 47.80261372 
 -99.71725421; 47.80262435 
 -99.71726976; 47.80289599 
 -99.71687257; 47.80290662 
 -99.71647539; 47.80291725 
 -99.71607820; 47.80292788 
 -99.71609374; 47.80319952 
 -99.71569655; 47.80321015 
 -99.71529937; 47.80322077 
 -99.71490218; 47.80323140 
 -99.71491771; 47.80350304 
 -99.71452053; 47.80351366 
 -99.71412334; 47.80352429 
 -99.71413887; 47.80379593 
 -99.71374168; 47.80380655 
 -99.71334449; 47.80381717 
 -99.71294729; 47.80382779 
 -99.71293177; 47.80355615 
 -99.71253458; 47.80356677 
 -99.71251905; 47.80329512 
 -99.71212187; 47.80330574 
 -99.71210634; 47.80303409 
 -99.71170916; 47.80304471 
 -99.71131197; 47.80305532 
 -99.71129645; 47.80278368 
 -99.71089927; 47.80279429 
 -99.71050208; 47.80280491 
 -99.71048657; 47.80253326 
 -99.71008938; 47.80254387 
 -99.71007387; 47.80227223 
 -99.70967669; 47.80228284 
 -99.70966117; 47.80201120 
 -99.70964566; 47.80173955 
 -99.70924848; 47.80175016 
 -99.70923297; 47.80147852 
 -99.70921746; 47.80120688 
 -99.70920195; 47.80093524 
 -99.70918644; 47.80066359 
 -99.70917093; 47.80039195 
 -99.70915542; 47.80012031 
 -99.70913991; 47.79984867 
 -99.70874275; 47.79985928 
 -99.70834558; 47.79986988 
 -99.70833007; 47.79959824 
 -99.70793291; 47.79960885 
 -99.70753574; 47.79961945 
 -99.70752024; 47.79934781 
 -99.70712307; 47.79935841 
 -99.70672591; 47.79936901 
 -99.70671041; 47.79909737 
 -99.70631325; 47.79910797 
 -99.70629775; 47.79883633 
 -99.70628225; 47.79856469 
 -99.70667941; 47.79855409 
 -99.70666391; 47.79828245 
 -99.70664841; 47.79801082 
 -99.70663292; 47.79773918 
 -99.70703007; 47.79772858 
 -99.70701457; 47.79745694 
 -99.70661742; 47.79746754 
 -99.70660192; 47.79719590 
 -99.70658642; 47.79692426 
 -99.70618927; 47.79693486 
 -99.70579212; 47.79694546 
 -99.70577663; 47.79667382 
 -99.70537948; 47.79668442 
 -99.70498233; 47.79669501 
 -99.70496684; 47.79642338 
 -99.70456969; 47.79643397 
 -99.70455420; 47.79616233 
 -99.70453871; 47.79589070 
 -99.70452322; 47.79561906 
 -99.70450773; 47.79534742 
 -99.70490488; 47.79533683 
 -99.70488938; 47.79506519 
 -99.70487389; 47.79479355 
 -99.70485840; 47.79452192 
 -99.70484291; 47.79425028 
 -99.70482742; 47.79397865 
 -99.70443029; 47.79398924 
 -99.70441480; 47.79371760 
 -99.70439932; 47.79344597 
 -99.70438383; 47.79317433 
 -99.70398670; 47.79318493 
 -99.70397121; 47.79291329 
 -99.70395573; 47.79264166 
 -99.70394024; 47.79237002 
 -99.70354312; 47.79238062 
 -99.70352764; 47.79210898 
 -99.70313051; 47.79211957 
 -99.70311503; 47.79184794 
 -99.70271791; 47.79185853 
 -99.70270243; 47.79158690 
 -99.70268695; 47.79131526 
 -99.70228983; 47.79132585 
 -99.70230531; 47.79159748 
 -99.70190820; 47.79160807 
 -99.70151108; 47.79161866 
 -99.70111396; 47.79162924 
 -99.70071684; 47.79163983 
 -99.70073231; 47.79191146 
 -99.70033519; 47.79192204 
 -99.69993807; 47.79193262 
 -99.69954095; 47.79194320 
 -99.69914383; 47.79195378 
 -99.69874671; 47.79196436 
 -99.69834959; 47.79197494 
 -99.69836505; 47.79224657 
 -99.69838051; 47.79251821 
 -99.69798339; 47.79252878 
 -99.69799885; 47.79280042 
 -99.69760172; 47.79281099 
 -99.69761718; 47.79308263 
 -99.69763264; 47.79335426 
 -99.69764810; 47.79362590 
 -99.69766356; 47.79389753 
 -99.69806069; 47.79388696 
 -99.69807616; 47.79415860 
 -99.69767902; 47.79416917 
 -99.69769448; 47.79444081 
 -99.69729734; 47.79445138 
 -99.69731280; 47.79472302 
 -99.69691567; 47.79473359 
 -99.69693112; 47.79500523 
 -99.69732826; 47.79499466 
 -99.69734372; 47.79526629 
 -99.69735918; 47.79553793 
 -99.69737464; 47.79580957 
 -99.69739010; 47.79608121 
 -99.69740556; 47.79635285 
 -99.69700841; 47.79636342 
 -99.69661126; 47.79637399 
 -99.69659581; 47.79610235 
 -99.69619866; 47.79611292 
 -99.69618320; 47.79584128 
 -99.69616775; 47.79556965 
 -99.69615230; 47.79529801 
 -99.69575515; 47.79530858 
 -99.69573970; 47.79503694 
 -99.69572425; 47.79476530 
 -99.69532711; 47.79477587 
 -99.69492997; 47.79478644 
 -99.69491452; 47.79451480 
 -99.69489908; 47.79424317 
 -99.69450194; 47.79425373 
 -99.69448649; 47.79398209 
 -99.69408936; 47.79399266 
 -99.69369222; 47.79400322 
 -99.69367678; 47.79373159 
 -99.69327965; 47.79374215 
 -99.69288252; 47.79375271 
 -99.69248538; 47.79376327 
 -99.69246994; 47.79349163 
 -99.69207281; 47.79350219 
 -99.69205738; 47.79323056 
 -99.69166025; 47.79324111 
 -99.69126312; 47.79325167 
 -99.69124768; 47.79298004 
 -99.69123225; 47.79270840 
 -99.69083512; 47.79271895 
 -99.69043800; 47.79272951 
 -99.69004087; 47.79274006 
 -99.68964374; 47.79275061 
 -99.68965917; 47.79302225 
 -99.68926204; 47.79303280 
 -99.68927746; 47.79330444 
 -99.68888033; 47.79331499 
 -99.68886491; 47.79304335 
 -99.68884949; 47.79277172 
 -99.68845236; 47.79278226 
 -99.68843694; 47.79251063 
 -99.68842152; 47.79223899 
 -99.68840610; 47.79196736 
 -99.68839068; 47.79169572 
 -99.68837526; 47.79142409 
 -99.68797814; 47.79143463 
 -99.68796272; 47.79116300 
 -99.68794730; 47.79089136 
 -99.68793188; 47.79061973 
 -99.68832899; 47.79060918 
 -99.68831357; 47.79033755 
 -99.68829815; 47.79006592 
 -99.68869527; 47.79005537 
 -99.68867984; 47.78978373 
 -99.68866442; 47.78951210 
 -99.68864900; 47.78924047 
 -99.68904611; 47.78922992 
 -99.68903069; 47.78895829 
 -99.68942779; 47.78894774 
 -99.68941237; 47.78867611 
 -99.68939694; 47.78840447 
 -99.68899984; 47.78841502 
 -99.68898442; 47.78814339 
 -99.68896900; 47.78787176 
 -99.68857190; 47.78788231 
 -99.68817480; 47.78789286 
 -99.68815938; 47.78762123 
 -99.68776228; 47.78763177 
 -99.68774687; 47.78736014 
 -99.68734977; 47.78737069 
 -99.68695268; 47.78738123 
 -99.68693726; 47.78710960 
 -99.68654017; 47.78712014 
 -99.68614308; 47.78713069 
 -99.68615849; 47.78740232 
 -99.68576139; 47.78741286 
 -99.68577680; 47.78768449 
 -99.68537970; 47.78769503 
 -99.68539511; 47.78796666 
 -99.68499801; 47.78797720 
 -99.68460091; 47.78798774 
 -99.68461632; 47.78825937 
 -99.68421922; 47.78826990 
 -99.68423462; 47.78854154 
 -99.68383752; 47.78855207 
 -99.68385292; 47.78882370 
 -99.68345581; 47.78883424 
 -99.68305871; 47.78884477 
 -99.68307411; 47.78911640 
 -99.68267700; 47.78912694 
 -99.68227989; 47.78913747 
 -99.68226450; 47.78886583 
 -99.68224911; 47.78859420 
 -99.68185200; 47.78860473 
 -99.68186740; 47.78887636 
 -99.68147029; 47.78888689 
 -99.68107319; 47.78889742 
 -99.68067608; 47.78890795 
 -99.68027897; 47.78891847 
 -99.67988187; 47.78892900 
 -99.67948476; 47.78893952 
 -99.67908766; 47.78895004 
 -99.67869055; 47.78896056 
 -99.67829345; 47.78897108 
 -99.67789634; 47.78898160 
 -99.67749923; 47.78899212 
 -99.67710213; 47.78900263 
 -99.67711750; 47.78927427 
 -99.67672039; 47.78928478 
 -99.67632328; 47.78929529 
 -99.67630791; 47.78902366 
 -99.67591081; 47.78903417 
 -99.67589544; 47.78876254 
 -99.67549833; 47.78877305 
 -99.67510123; 47.78878356 
 -99.67470412; 47.78879407 
 -99.67430702; 47.78880458 
 -99.67390991; 47.78881509 
 -99.67351281; 47.78882559 
 -99.67311570; 47.78883610 
 -99.67271859; 47.78884660 
 -99.67232149; 47.78885710 
 -99.67192438; 47.78886760 
 -99.67152727; 47.78887810 
 -99.67113017; 47.78888860 
 -99.67073306; 47.78889910 
 -99.67033595; 47.78890960 
 -99.67035130; 47.78918123 
 -99.66995419; 47.78919173 
 -99.66996953; 47.78946336 
 -99.66957242; 47.78947386 
 -99.66917531; 47.78948435 
 -99.66877820; 47.78949484 
 -99.66879354; 47.78976648 
 -99.66839643; 47.78977697 
 -99.66841176; 47.79004860 
 -99.66842710; 47.79032024 
 -99.66844244; 47.79059188 
 -99.66804532; 47.79060237 
 -99.66764820; 47.79061286 
 -99.66763287; 47.79034122 
 -99.66723575; 47.79035171 
 -99.66683864; 47.79036219 
 -99.66644152; 47.79037268 
 -99.66645685; 47.79064432 
 -99.66605973; 47.79065480 
 -99.66604440; 47.79038316 
 -99.66564729; 47.79039365 
 -99.66563196; 47.79012201 
 -99.66561664; 47.78985038 
 -99.66560131; 47.78957874 
 -99.66520420; 47.78958922 
 -99.66480709; 47.78959970 
 -99.66479177; 47.78932807 
 -99.66477644; 47.78905643 
 -99.66437934; 47.78906691 
 -99.66436402; 47.78879528 
 -99.66434870; 47.78852364 
 -99.66395159; 47.78853412 
 -99.66355448; 47.78854460 
 -99.66315738; 47.78855507 
 -99.66317269; 47.78882671 
 -99.66277559; 47.78883718 
 -99.66237848; 47.78884766 
 -99.66236317; 47.78857602 
 -99.66196606; 47.78858650 
 -99.66156895; 47.78859697 
 -99.66155365; 47.78832533 
 -99.66115654; 47.78833580 
 -99.66075944; 47.78834627 
 -99.66036233; 47.78835674 
 -99.66037763; 47.78862838 
 -99.65998053; 47.78863884 
 -99.65958342; 47.78864931 
 -99.65918631; 47.78865977 
 -99.65878921; 47.78867024 
 -99.65839210; 47.78868070 
 -99.65799499; 47.78869116 
 -99.65797970; 47.78841953 
 -99.65796441; 47.78814789 
 -99.65756730; 47.78815835 
 -99.65755201; 47.78788672 
 -99.65715491; 47.78789718 
 -99.65713962; 47.78762554 
 -99.65674252; 47.78763600 
 -99.65634542; 47.78764646 
 -99.65594831; 47.78765691 
 -99.65596360; 47.78792855 
 -99.65597888; 47.78820018 
 -99.65637599; 47.78818973 
 -99.65639127; 47.78846136 
 -99.65599417; 47.78847182 
 -99.65600945; 47.78874345 
 -99.65561234; 47.78875391 
 -99.65521523; 47.78876436 
 -99.65523052; 47.78903600 
 -99.65483341; 47.78904645 
 -99.65443630; 47.78905690 
 -99.65403918; 47.78906735 
 -99.65364207; 47.78907780 
 -99.65324496; 47.78908825 
 -99.65284785; 47.78909869 
 -99.65286312; 47.78937033 
 -99.65246601; 47.78938078 
 -99.65206890; 47.78939122 
 -99.65208417; 47.78966286 
 -99.65168705; 47.78967330 
 -99.65128994; 47.78968374 
 -99.65130520; 47.78995538 
 -99.65090809; 47.78996582 
 -99.65089282; 47.78969418 
 -99.65049571; 47.78970462 
 -99.65009859; 47.78971506 
 -99.64970148; 47.78972550 
 -99.64968622; 47.78945386 
 -99.64928911; 47.78946430 
 -99.64930436; 47.78973594 
 -99.64931962; 47.79000758 
 -99.64933488; 47.79027921 
 -99.64935013; 47.79055085 
 -99.64974725; 47.79054041 
 -99.64976251; 47.79081205 
 -99.64977777; 47.79108369 
 -99.64979303; 47.79135533 
 -99.65019016; 47.79134489 
 -99.65020542; 47.79161653 
 -99.65060254; 47.79160609 
 -99.65061781; 47.79187773 
 -99.65101493; 47.79186729 
 -99.65103020; 47.79213893 
 -99.65104546; 47.79241057 
 -99.65106073; 47.79268221 
 -99.65145786; 47.79267177 
 -99.65185499; 47.79266133 
 -99.65225213; 47.79265088 
 -99.65226740; 47.79292252 
 -99.65266453; 47.79291208 
 -99.65306167; 47.79290163 
 -99.65307694; 47.79317327 
 -99.65309221; 47.79344491 
 -99.65310749; 47.79371655 
 -99.65350463; 47.79370610 
 -99.65351990; 47.79397774 
 -99.65391704; 47.79396730 
 -99.65431418; 47.79395685 
 -99.65432946; 47.79422849 
 -99.65472660; 47.79421804 
 -99.65512374; 47.79420758 
 -99.65552089; 47.79419713 
 -99.65553617; 47.79446877 
 -99.65593331; 47.79445832 
 -99.65633046; 47.79444786 
 -99.65634574; 47.79471950 
 -99.65636103; 47.79499114 
 -99.65637632; 47.79526279 
 -99.65677347; 47.79525233 
 -99.65678876; 47.79552397 
 -99.65680405; 47.79579561 
 -99.65681934; 47.79606726 
 -99.65683463; 47.79633890 
 -99.65684992; 47.79661054 
 -99.65686521; 47.79688219 
 -99.65688050; 47.79715383 
 -99.65727766; 47.79714337 
 -99.65729295; 47.79741501 
 -99.65769011; 47.79740455 
 -99.65770540; 47.79767620 
 -99.65810256; 47.79766574 
 -99.65811786; 47.79793738 
 -99.65851502; 47.79792692 
 -99.65891219; 47.79791646 
 -99.65892749; 47.79818810 
 -99.65932465; 47.79817764 
 -99.65972182; 47.79816717 
 -99.66011898; 47.79815670 
 -99.66013429; 47.79842835 
 -99.66053145; 47.79841788 
 -99.66092862; 47.79840741 
 -99.66094393; 47.79867906 
 -99.66134110; 47.79866859 
 -99.66135641; 47.79894023 
 -99.66175357; 47.79892976 
 -99.66215074; 47.79891929 
 -99.66254791; 47.79890881 
 -99.66256323; 47.79918046 
 -99.66296040; 47.79916998 
 -99.66297572; 47.79944163 
 -99.66337289; 47.79943115 
 -99.66338821; 47.79970280 
 -99.66378538; 47.79969232 
 -99.66380070; 47.79996397 
 -99.66419787; 47.79995349 
 -99.66459505; 47.79994301 
 -99.66499223; 47.79993253 
 -99.66538940; 47.79992205 
 -99.66540473; 47.80019369 
 -99.66580190; 47.80018321 
 -99.66619908; 47.80017273 
 -99.66659626; 47.80016224 
 -99.66699343; 47.80015175 
 -99.66739061; 47.80014127 
 -99.66740594; 47.80041291 
 -99.66780312; 47.80040242 
 -99.66781846; 47.80067407 
 -99.66821564; 47.80066358 
 -99.66861282; 47.80065309 
 -99.66862816; 47.80092473 
 -99.66902534; 47.80091424 
 -99.66942252; 47.80090375 
