time,TEMP_DAILY_MIN,TEMP_DAILY_MAX,PRECIP
1955-03-08 00:00:00,-5.93649718,5.98214689,0.05288136
1955-03-09 00:00:00,-3.520452,6.22531073,0.0
1955-03-10 00:00:00,-2.54824859,5.03926554,0.17101695
1955-03-11 00:00:00,-5.51129943,5.03124293,0.31745763
1955-03-12 00:00:00,-6.19011301,3.71141243,0.04644068
1955-03-13 00:00:00,-5.19531074,6.61225987,0.0
1955-03-14 00:00:00,-4.57344632,4.33932204,0.00949153
1955-03-15 00:00:00,-11.59463274,-2.13926554,0.0
1955-03-16 00:00:00,-19.01367231,-3.54491526,0.12282486
1955-03-17 00:00:00,-13.36367234,-2.30615818,0.06220339
1955-03-18 00:00:00,-13.06028249,6.45350281,0.10983051
1955-03-19 00:00:00,-10.710678,5.41666667,0.15169492
1955-03-20 00:00:00,-16.63401127,-7.55604518,0.24858757
1955-03-21 00:00:00,-17.65096038,-3.1281356,0.02514124
1955-03-22 00:00:00,-12.82926555,3.29050846,0.73248588
1955-03-23 00:00:00,-12.39706216,1.57915255,0.95282486
1955-03-24 00:00:00,-18.2540678,-7.32841807,0.02474576
1955-03-25 00:00:00,-21.43762705,-11.20926555,0.01022599
1955-03-26 00:00:00,-16.15898306,-5.31909605,0.05067797
1955-03-27 00:00:00,-18.95644063,1.71937853,0.0
1955-03-28 00:00:00,-9.03508476,9.21491527,0.0
1955-03-29 00:00:00,-4.97802261,14.43141244,0.0
1955-03-30 00:00:00,-2.42525424,18.60491515,0.0
1955-03-31 00:00:00,0.4499435,16.46779659,0.0
1955-04-01 00:00:00,-1.65033899,18.39056492,0.0
1955-04-02 00:00:00,-0.4359322,20.86011309,0.18242938
1955-04-03 00:00:00,4.79847457,17.23344635,1.08299435
1955-04-04 00:00:00,2.21666666,12.03813556,2.99231638
1955-04-05 00:00:00,-0.4339548,6.62700566,3.47276835
1955-04-06 00:00:00,-3.7520904,7.58610169,0.05548023
1955-04-07 00:00:00,-3.55683616,15.91361583,0.0
1955-04-08 00:00:00,-0.24683616,21.90361583,0.0
1955-04-09 00:00:00,1.49740112,23.58655371,0.0
1955-04-10 00:00:00,4.35440679,25.88819211,0.06711864
1955-04-11 00:00:00,4.14124295,22.96536717,0.57864407
1955-04-12 00:00:00,4.09271187,17.14915255,1.13514124
1955-04-13 00:00:00,-3.61158191,17.04333334,0.0
1955-04-14 00:00:00,-1.10841808,19.88728815,0.02655367
1955-04-15 00:00:00,5.66079099,18.4054237,0.0
1955-04-16 00:00:00,-0.93468927,16.82457628,0.15621469
1955-04-17 00:00:00,0.25661017,17.67112993,0.80864407
1955-04-18 00:00:00,5.55395481,15.78011299,1.00242938
1955-04-19 00:00:00,5.34898304,15.85757063,3.08107343
1955-04-20 00:00:00,3.61440679,14.07785313,4.49480226
1955-04-21 00:00:00,1.12305085,11.54276839,0.48836158
1955-04-22 00:00:00,-2.56491526,13.92497177,0.76118644
1955-04-23 00:00:00,5.29446327,17.01881359,0.95378531
1955-04-24 00:00:00,5.37242937,18.02559316,0.85480226
1955-04-25 00:00:00,1.18265537,18.06090394,0.50508475
1955-04-26 00:00:00,4.46028249,24.40163849,0.08214689
1955-04-27 00:00:00,10.96293788,22.87322041,0.52519774
1955-04-28 00:00:00,5.56276837,17.22254239,0.42412429
1955-04-29 00:00:00,0.47723164,24.15677964,0.0
1955-04-30 00:00:00,12.90994349,26.63118644,0.11966102
1955-05-01 00:00:00,14.18101697,28.76559317,0.99864407
1955-05-02 00:00:00,9.36937851,31.53779665,0.03988701
1955-05-03 00:00:00,10.63638418,28.8763841,0.03666667
1955-05-04 00:00:00,4.29180791,17.85355936,0.03581921
1955-05-05 00:00:00,1.07627119,20.48677968,0.01576271
1955-05-06 00:00:00,8.31689264,21.45610169,0.17762712
1955-05-07 00:00:00,2.51372881,16.89107346,0.0
1955-05-08 00:00:00,-4.81734464,17.84858754,0.57129943
1955-05-09 00:00:00,6.25406782,17.84491532,1.5459887
1955-05-10 00:00:00,-0.15672316,20.87971743,0.00514124
1955-05-11 00:00:00,5.51853108,26.27700565,0.0
1955-05-12 00:00:00,8.87723165,28.81864407,0.25180791
1955-05-13 00:00:00,9.32107344,28.5546328,0.01706215
1955-05-14 00:00:00,13.11875708,27.61915258,0.04254237
1955-05-15 00:00:00,12.25406785,28.38971759,0.60870057
1955-05-16 00:00:00,8.75649717,25.4083051,0.95920904
1955-05-17 00:00:00,6.48576269,26.6159322,3.40542372
1955-05-18 00:00:00,8.27096047,25.28372878,0.18853107
1955-05-19 00:00:00,9.26011301,28.39062143,0.0
1955-05-20 00:00:00,10.78694917,31.21677962,0.0
1955-05-21 00:00:00,12.5533898,32.76282474,0.20672316
1955-05-22 00:00:00,13.36028249,30.41655367,2.05011299
1955-05-23 00:00:00,7.65361581,22.66050851,4.93689267
1955-05-24 00:00:00,1.83028249,16.99581926,2.82429379
1955-05-25 00:00:00,6.69079097,14.33248587,10.30225987
1955-05-26 00:00:00,8.12293784,12.85050845,16.03299429
1955-05-27 00:00:00,8.40000001,11.34627115,19.35299436
1955-05-28 00:00:00,7.56446329,11.40485878,7.430113
1955-05-29 00:00:00,7.14395481,20.76988692,0.19497175
1955-05-30 00:00:00,6.93988703,23.76242943,0.00090395
1955-05-31 00:00:00,12.79389832,25.57011295,2.20237288
1955-06-01 00:00:00,13.81112993,24.7093785,6.20796612
1955-06-02 00:00:00,15.19180792,26.17994356,7.77299436
1955-06-03 00:00:00,14.4277966,25.75350281,16.52920907
1955-06-04 00:00:00,12.2097175,22.780113,5.56084747
1955-06-05 00:00:00,10.04305084,22.97847451,2.38135594
1955-06-06 00:00:00,9.74406778,19.49463273,6.25435028
1955-06-07 00:00:00,5.74322035,20.06915258,2.41367232
1955-06-08 00:00:00,6.01169492,17.35819202,8.38418078
1955-06-09 00:00:00,5.82016949,14.58548021,5.25666668
1955-06-10 00:00:00,8.07621465,13.19073445,1.29254237
1955-06-11 00:00:00,7.72418082,12.89779658,0.17937853
1955-06-12 00:00:00,6.80898304,18.09581914,0.0
1955-06-13 00:00:00,6.23745762,22.48451983,0.0
1955-06-14 00:00:00,7.72288137,24.73847458,0.02225989
1955-06-15 00:00:00,12.23553673,26.28819201,0.01271186
1955-06-16 00:00:00,12.41384182,26.70988705,0.84847458
1955-06-17 00:00:00,14.45887003,25.43050844,1.20056497
1955-06-18 00:00:00,14.19451978,25.4448588,0.91112994
1955-06-19 00:00:00,10.48350282,28.0967232,0.47548023
1955-06-20 00:00:00,10.8115254,26.07644069,0.32350282
1955-06-21 00:00:00,8.66429377,26.56423729,0.16740113
1955-06-22 00:00:00,7.75033896,24.8660452,0.24412429
1955-06-23 00:00:00,8.62903952,26.51446324,0.99214689
1955-06-24 00:00:00,11.90604521,26.05824867,1.30096046
1955-06-25 00:00:00,9.2582486,25.862147,0.02751412
1955-06-26 00:00:00,10.82435029,27.13932199,0.72903954
1955-06-27 00:00:00,13.28887008,28.56401128,1.88853107
1955-06-28 00:00:00,15.45689264,29.61881357,8.11977403
1955-06-29 00:00:00,16.11672323,30.48220331,7.13435029
1955-06-30 00:00:00,17.10892661,29.03152535,5.66197738
1955-07-01 00:00:00,10.65903952,28.38384175,4.68751414
1955-07-02 00:00:00,14.82169495,28.39305082,1.74299435
1955-07-03 00:00:00,16.15627117,27.46553673,2.5778531
1955-07-04 00:00:00,16.80779665,27.48615817,11.35525425
1955-07-05 00:00:00,17.87853105,31.74457633,0.93751412
1955-07-06 00:00:00,18.53813566,32.00813553,3.74124294
1955-07-07 00:00:00,17.9218644,30.72615817,10.05943501
1955-07-08 00:00:00,13.54598873,27.85214687,5.18751411
1955-07-09 00:00:00,8.569774,22.54271189,2.37050848
1955-07-10 00:00:00,12.08237284,21.77491521,10.90220339
1955-07-11 00:00:00,16.00525422,28.90209046,9.199661
1955-07-12 00:00:00,19.5049153,31.77350279,11.93847459
1955-07-13 00:00:00,17.58836158,28.58355935,3.78389829
1955-07-14 00:00:00,17.24056489,27.1200001,0.03316384
1955-07-15 00:00:00,14.36519773,26.4618079,0.0
1955-07-16 00:00:00,12.7714689,28.4035593,0.0
1955-07-17 00:00:00,14.17576274,29.62276837,0.0
1955-07-18 00:00:00,15.52028252,30.6819209,0.0
1955-07-19 00:00:00,16.6939548,32.19841794,0.02073446
1955-07-20 00:00:00,18.27242937,32.12067796,0.52016949
1955-07-21 00:00:00,20.31807913,35.31954814,1.24807909
1955-07-22 00:00:00,17.83101689,33.42553675,0.06451977
1955-07-23 00:00:00,14.35542368,28.51824861,0.05412429
1955-07-24 00:00:00,9.97050846,28.58700565,0.0
1955-07-25 00:00:00,18.82141246,33.82576266,2.320113
1955-07-26 00:00:00,18.51621472,31.56062141,2.2580791
1955-07-27 00:00:00,17.09367234,24.25474582,4.69881357
1955-07-28 00:00:00,17.45655359,28.16135593,7.30395477
1955-07-29 00:00:00,15.96706213,30.91322031,8.0777401
1955-07-30 00:00:00,18.47101701,33.85288137,2.88711864
1955-07-31 00:00:00,18.49378531,33.73706214,1.48096047
1955-08-01 00:00:00,19.09548027,34.70807905,3.93988702
1955-08-02 00:00:00,20.50389832,35.06819213,2.30542372
1955-08-03 00:00:00,20.06423728,35.36435023,2.37864407
1955-08-04 00:00:00,15.69129944,30.05581923,1.33677965
1955-08-05 00:00:00,13.36751408,27.86090393,8.94011301
1955-08-06 00:00:00,14.43220341,26.60864411,12.47864403
1955-08-07 00:00:00,8.83508473,25.41988696,0.02903955
1955-08-08 00:00:00,13.32045194,25.45011292,0.89231639
1955-08-09 00:00:00,14.51214687,26.38706209,0.25694915
1955-08-10 00:00:00,9.13118644,29.06683627,0.0
1955-08-11 00:00:00,11.81564973,30.40491522,0.0
1955-08-12 00:00:00,14.01502829,31.12480219,0.02299435
1955-08-13 00:00:00,17.40757062,31.62169481,0.0
1955-08-14 00:00:00,17.65005647,29.0955932,0.0
1955-08-15 00:00:00,13.62768359,28.04870061,1.63192091
1955-08-16 00:00:00,12.93694917,29.52463272,1.0459322
1955-08-17 00:00:00,16.63661021,34.84124294,0.40706215
1955-08-18 00:00:00,15.40627119,36.44644072,0.97728813
1955-08-19 00:00:00,17.31265538,33.08468932,2.21429378
1955-08-20 00:00:00,14.24333335,35.10378525,0.36683616
1955-08-21 00:00:00,15.34079098,31.33711854,1.3200565
1955-08-22 00:00:00,10.50322033,25.52937861,5.48169493
1955-08-23 00:00:00,13.33519773,26.59457626,4.38593223
1955-08-24 00:00:00,14.33299436,29.86728816,3.24440679
1955-08-25 00:00:00,15.62395482,28.159774,2.8622034
1955-08-26 00:00:00,16.85858758,27.84836158,0.69740114
1955-08-27 00:00:00,17.4448587,29.65497171,0.58118644
1955-08-28 00:00:00,16.08604523,30.22915253,1.67514123
1955-08-29 00:00:00,9.15751414,26.47418083,0.10977401
1955-08-30 00:00:00,9.92757062,23.69661015,0.0
1955-08-31 00:00:00,4.25457627,24.08225994,0.0
1955-09-01 00:00:00,7.61327686,26.81451973,0.01073446
1955-09-02 00:00:00,12.58112991,29.94757063,0.0
1955-09-03 00:00:00,10.99367231,32.38909589,0.0
1955-09-04 00:00:00,9.90988701,28.88915262,0.0
1955-09-05 00:00:00,6.04841807,29.14983044,0.0
1955-09-06 00:00:00,5.73542373,25.43853109,0.0
1955-09-07 00:00:00,3.28435028,23.47661016,0.0
1955-09-08 00:00:00,8.23254239,23.22926555,0.45265537
1955-09-09 00:00:00,10.27435027,23.0048022,0.99225988
1955-09-10 00:00:00,-0.52220339,17.66406778,0.08491525
1955-09-11 00:00:00,-2.64966102,18.15926547,0.0
1955-09-12 00:00:00,1.93548022,25.0967797,0.0
1955-09-13 00:00:00,8.8520339,28.32661025,0.0
1955-09-14 00:00:00,3.98225989,27.91276837,0.0740113
1955-09-15 00:00:00,13.73412428,33.05457631,0.03943503
1955-09-16 00:00:00,11.93999999,29.75525429,0.19067796
1955-09-17 00:00:00,13.98350287,31.72322031,1.96570621
1955-09-18 00:00:00,15.10355924,28.95237291,2.38926554
1955-09-19 00:00:00,4.45310734,24.93033903,1.13813559
1955-09-20 00:00:00,7.489887,20.03853102,5.41977403
1955-09-21 00:00:00,9.37937848,16.0637288,9.5023164
1955-09-22 00:00:00,6.03988701,15.49299435,3.00158191
1955-09-23 00:00:00,2.44361582,13.69593217,0.07016949
1955-09-24 00:00:00,-0.36225989,11.50655368,0.18655367
1955-09-25 00:00:00,-1.38389831,9.71090397,0.6640678
1955-09-26 00:00:00,4.43146894,10.11096044,2.1360452
1955-09-27 00:00:00,5.5060452,17.84429375,0.77774011
1955-09-28 00:00:00,3.26836158,24.9687571,0.06870056
1955-09-29 00:00:00,6.30514125,21.83700565,0.05841808
1955-09-30 00:00:00,-1.84672316,13.89395483,0.01564972
1955-10-01 00:00:00,0.66576272,14.33971753,0.0
1955-10-02 00:00:00,-0.00745763,16.75728816,0.09819209
1955-10-03 00:00:00,9.15762713,23.82740115,0.16881356
1955-10-04 00:00:00,9.25694917,21.65587569,0.44536722
1955-10-05 00:00:00,12.75220339,21.59807913,0.0600565
1955-10-06 00:00:00,4.96474576,18.1206215,0.00372881
1955-10-07 00:00:00,-0.40451977,15.56734468,0.00299435
1955-10-08 00:00:00,-0.48107345,22.4979096,0.0
1955-10-09 00:00:00,2.93350283,27.9968362,0.0
1955-10-10 00:00:00,5.4461017,30.60338987,0.01587571
1955-10-11 00:00:00,9.14028248,25.10135594,0.53463277
1955-10-12 00:00:00,2.1238983,17.62344638,0.77898305
1955-10-13 00:00:00,1.21056497,15.64446332,0.0
1955-10-14 00:00:00,-4.33627118,16.17881361,0.0
1955-10-15 00:00:00,-1.64728814,17.23293783,0.0
1955-10-16 00:00:00,-1.36096045,14.65977405,0.0
1955-10-17 00:00:00,-6.03632769,17.10717515,0.0
1955-10-18 00:00:00,-4.62355933,16.0554237,0.0
1955-10-19 00:00:00,-0.49779661,15.50700563,0.0
1955-10-20 00:00:00,-0.18581921,12.14519774,0.0
1955-10-21 00:00:00,-4.49542371,14.66299433,0.0
1955-10-22 00:00:00,3.92740114,19.91785309,0.0
1955-10-23 00:00:00,-2.72073447,13.40214688,0.0
1955-10-24 00:00:00,-11.45593221,13.9880226,0.0
1955-10-25 00:00:00,2.28497175,23.22581916,0.0
1955-10-26 00:00:00,2.8840113,25.82553676,0.00768362
1955-10-27 00:00:00,0.67587571,18.79615818,1.08836158
1955-10-28 00:00:00,-0.1759887,10.97146891,1.82242937
1955-10-29 00:00:00,-4.05683616,8.41056495,0.00779661
1955-10-30 00:00:00,-5.50610171,7.25152542,0.12282486
1955-10-31 00:00:00,-4.93214689,4.16881355,0.20655367
1955-11-01 00:00:00,-6.65101693,3.63638419,0.01553672
1955-11-02 00:00:00,-9.03435031,-1.1679096,0.00265537
1955-11-03 00:00:00,-15.19101688,0.56214689,0.0
1955-11-04 00:00:00,-4.41723166,15.71903951,0.00361582
1955-11-05 00:00:00,-3.71966103,13.75423726,0.0159887
1955-11-06 00:00:00,-9.67435029,-0.14225988,0.07542373
1955-11-07 00:00:00,-10.08728813,-0.36559322,0.06141243
1955-11-08 00:00:00,-10.25949151,6.72355931,0.72638418
1955-11-09 00:00:00,-1.28875706,7.81141243,0.86937853
1955-11-10 00:00:00,-2.41536724,7.90661019,0.19305085
1955-11-11 00:00:00,-7.81446329,5.48734464,0.68028248
1955-11-12 00:00:00,-12.05152542,-5.08310734,0.79655367
1955-11-13 00:00:00,-19.5323729,-7.59073445,0.98757062
1955-11-14 00:00:00,-20.41649709,-10.1985876,1.60033898
1955-11-15 00:00:00,-14.76711869,-8.61423728,2.37677966
1955-11-16 00:00:00,-21.8514689,-9.20389831,0.07610169
1955-11-17 00:00:00,-16.43694921,-7.26864406,0.01785311
1955-11-18 00:00:00,-17.12062146,-4.24423729,0.0
1955-11-19 00:00:00,-18.36248597,-1.17372881,0.0
1955-11-20 00:00:00,-10.29463277,4.13112994,0.00870056
1955-11-21 00:00:00,-9.64338982,-0.8259887,1.68502824
1955-11-22 00:00:00,-7.69740112,-2.04661017,1.95774011
1955-11-23 00:00:00,-19.05344627,-5.89254237,0.20146893
1955-11-24 00:00:00,-20.29259884,-12.22502824,0.44638418
1955-11-25 00:00:00,-22.55813559,-6.41909604,0.11378531
1955-11-26 00:00:00,-17.06694906,0.93141243,0.08841808
1955-11-27 00:00:00,-21.93937854,-11.50344631,0.17090396
1955-11-28 00:00:00,-20.22446327,-13.87435023,0.18322034
1955-11-29 00:00:00,-20.65576272,-13.18480228,0.0
1955-11-30 00:00:00,-27.38548015,-10.44485878,0.06768362
1955-12-01 00:00:00,-16.63418083,-3.11045198,0.12536723
1955-12-02 00:00:00,-13.82192088,-3.97514125,1.21293785
1955-12-03 00:00:00,-16.2735028,-11.70672316,2.28881356
1955-12-04 00:00:00,-20.73418077,-13.20621468,1.66790961
1955-12-05 00:00:00,-22.94994347,-11.07903957,0.00960452
1955-12-06 00:00:00,-20.01638414,-8.87548022,0.0
1955-12-07 00:00:00,-20.99050849,-11.24790958,0.00519774
1955-12-08 00:00:00,-24.62372884,-16.85830516,0.0
1955-12-09 00:00:00,-29.26118656,-16.41096043,0.00508475
1955-12-10 00:00:00,-26.19316388,-13.80677964,0.0
1955-12-11 00:00:00,-23.68813559,-11.03000003,0.03067797
1955-12-12 00:00:00,-14.22124293,-4.80870057,0.63508475
1955-12-13 00:00:00,-16.32000008,-3.4701695,1.47423729
1955-12-14 00:00:00,-18.75016948,-14.57271191,0.7420339
1955-12-15 00:00:00,-21.53621469,-14.98485876,0.02175141
1955-12-16 00:00:00,-21.93983048,-12.67158192,0.02186441
1955-12-17 00:00:00,-22.44457627,-13.50401129,0.06
1955-12-18 00:00:00,-27.66378527,-15.36694916,0.11135593
1955-12-19 00:00:00,-34.33886988,-20.88853099,0.01751412
1955-12-20 00:00:00,-23.93802265,-16.34774009,0.0
1955-12-21 00:00:00,-20.19514126,-8.18474577,0.0
1955-12-22 00:00:00,-14.74853112,-4.00361582,0.0
1955-12-23 00:00:00,-10.94028247,0.1461017,0.0
1955-12-24 00:00:00,-15.33276832,-4.02406779,0.0
1955-12-25 00:00:00,-18.17322029,-9.700113,0.0
1955-12-26 00:00:00,-17.35790959,-4.05028249,0.0
1955-12-27 00:00:00,-10.10468925,2.24192091,0.0
1955-12-28 00:00:00,-19.50050841,0.06073446,0.0
1955-12-29 00:00:00,-25.14700563,-10.56785313,0.0
1955-12-30 00:00:00,-18.74073448,-3.3881921,0.0
1955-12-31 00:00:00,-13.75197741,-0.59531074,0.0
1956-01-01 00:00:00,-14.93615824,-1.93175141,0.00587571
1956-01-02 00:00:00,-11.7317514,1.3558757,0.0
1956-01-03 00:00:00,-14.18864406,-0.4199435,0.0
1956-01-04 00:00:00,-11.88039549,1.6319774,0.0
1956-01-05 00:00:00,-10.39564973,5.58079095,0.0
1956-01-06 00:00:00,-20.34830507,1.10350282,0.0
1956-01-07 00:00:00,-24.63779663,-9.30954805,0.0
1956-01-08 00:00:00,-13.72542371,-2.92305085,0.0
1956-01-09 00:00:00,-11.2813559,-3.00593221,0.01491525
1956-01-10 00:00:00,-18.10564967,-6.48553671,0.0
1956-01-11 00:00:00,-16.94242932,-5.07615819,0.0
1956-01-12 00:00:00,-16.43468925,-0.82338984,0.0
1956-01-13 00:00:00,-12.78282483,0.70723164,0.19096045
1956-01-14 00:00:00,-12.740791,-1.12694915,1.17937853
1956-01-15 00:00:00,-23.16847456,-11.08101696,0.68576271
1956-01-16 00:00:00,-27.24005644,-20.90163838,0.05412429
1956-01-17 00:00:00,-25.72994351,-19.3488136,0.01977401
1956-01-18 00:00:00,-26.06112992,-14.39062145,0.01491525
1956-01-19 00:00:00,-24.8393785,-14.71406776,0.0
1956-01-20 00:00:00,-30.48853106,-19.94096049,0.0
1956-01-21 00:00:00,-28.1993785,-17.83903949,0.0
1956-01-22 00:00:00,-27.4406215,-14.51604517,0.01237288
1956-01-23 00:00:00,-23.88875711,-10.41197741,1.21926553
1956-01-24 00:00:00,-12.81694914,-7.63242936,4.58683617
1956-01-25 00:00:00,-14.85830512,-6.93491525,2.8820904
1956-01-26 00:00:00,-20.02610172,-8.21293786,1.7520339
1956-01-27 00:00:00,-16.089096,-3.67570621,2.55000002
1956-01-28 00:00:00,-13.26423731,-1.34242938,1.00418079
1956-01-29 00:00:00,-20.28604516,-11.32372882,0.0
1956-01-30 00:00:00,-26.78666673,-15.83677969,0.04028249
1956-01-31 00:00:00,-29.41903961,-15.65327684,0.02661017
1956-02-01 00:00:00,-26.54570618,-14.39728814,0.08474576
1956-02-02 00:00:00,-24.21276838,-10.33836164,0.0
1956-02-03 00:00:00,-19.85096052,-5.56841808,0.0
1956-02-04 00:00:00,-12.23220336,0.2121469,0.0
1956-02-05 00:00:00,-10.61892656,0.62531073,0.0
1956-02-06 00:00:00,-12.67954799,0.75084745,0.0
1956-02-07 00:00:00,-10.21378531,0.22627118,0.0
1956-02-08 00:00:00,-13.61214691,-0.76485876,0.0
1956-02-09 00:00:00,-11.0335593,-0.1599435,0.0
1956-02-10 00:00:00,-12.52717515,0.27587571,0.1680226
1956-02-11 00:00:00,-10.01824862,-1.27276836,0.3179661
1956-02-12 00:00:00,-16.69463277,-2.52423729,0.31389831
1956-02-13 00:00:00,-15.53197735,-2.92327684,0.14694915
1956-02-14 00:00:00,-24.63045199,-13.32350285,0.07322034
1956-02-15 00:00:00,-23.04853107,-14.7343503,1.60033897
1956-02-16 00:00:00,-20.8444068,-12.94689264,3.07610169
1956-02-17 00:00:00,-34.49480235,-14.41485879,0.03858757
1956-02-18 00:00:00,-26.27593218,-13.8385876,0.0
1956-02-19 00:00:00,-28.13881356,-13.33299433,0.04423729
1956-02-20 00:00:00,-26.00293782,-14.69209041,0.02254237
1956-02-21 00:00:00,-29.38259892,-15.75435035,0.09265537
1956-02-22 00:00:00,-23.08491529,-10.90084746,0.0
1956-02-23 00:00:00,-13.99186441,-4.50231637,0.10022599
1956-02-24 00:00:00,-12.60361583,-3.15734463,0.06706215
1956-02-25 00:00:00,-23.24112997,-9.52977401,0.08774011
1956-02-26 00:00:00,-22.96011303,-11.929548,0.1159322
1956-02-27 00:00:00,-28.01915246,-10.76881358,0.0
1956-02-28 00:00:00,-23.59847459,-5.20502825,0.0
1956-02-29 00:00:00,-17.57548024,1.04050847,0.01723164
1956-03-01 00:00:00,-8.47446329,2.38022599,0.0
1956-03-02 00:00:00,-11.88214689,2.07282486,0.03141243
1956-03-03 00:00:00,-15.1236723,-0.00412429,0.46564972
1956-03-04 00:00:00,-10.28367231,3.10926554,0.90983051
1956-03-05 00:00:00,-8.23039548,2.31299436,0.61644068
1956-03-06 00:00:00,-17.45508471,-3.00542374,0.61073446
1956-03-07 00:00:00,-23.98824861,-13.60389828,0.04638418
1956-03-08 00:00:00,-25.18655369,-3.21248588,0.01740113
1956-03-09 00:00:00,-17.60553673,-0.9461582,0.04480226
1956-03-10 00:00:00,-16.6881356,-4.79333335,0.26361582
1956-03-11 00:00:00,-26.21254235,-14.95576272,0.03570621
1956-03-12 00:00:00,-25.98508475,-7.93717513,0.0
1956-03-13 00:00:00,-15.33271187,-4.71853108,0.0500565
1956-03-14 00:00:00,-20.77457629,-5.46073446,0.00355932
1956-03-15 00:00:00,-14.93768362,-2.1720904,0.01903955
1956-03-16 00:00:00,-7.23062147,2.1640113,0.47898305
1956-03-17 00:00:00,-5.13677968,2.88751412,1.70734464
1956-03-18 00:00:00,-6.36898305,1.42463277,0.20740113
1956-03-19 00:00:00,-9.33305087,3.04293786,0.0319209
1956-03-20 00:00:00,-2.89898305,6.88570621,0.0
1956-03-21 00:00:00,-2.05977401,5.62175142,0.04774011
1956-03-22 00:00:00,-6.53745761,1.98305085,0.38333333
1956-03-23 00:00:00,-5.53435027,0.04254238,0.41480226
1956-03-24 00:00:00,-6.42757062,6.42282484,0.0
1956-03-25 00:00:00,-1.40192091,10.12372884,0.10101695
1956-03-26 00:00:00,-2.03175142,9.12858759,2.82084746
1956-03-27 00:00:00,-2.24276836,5.6623729,8.46011296
1956-03-28 00:00:00,-6.48180791,-1.31621469,6.71355933
1956-03-29 00:00:00,-8.57536724,-3.20288136,0.41864406
1956-03-30 00:00:00,-15.02531073,-0.59824859,0.0
1956-03-31 00:00:00,-6.38700566,3.67372881,0.0
1956-04-01 00:00:00,-2.320113,4.53932205,0.11118644
1956-04-02 00:00:00,-1.94429379,2.26502824,1.02949153
1956-04-03 00:00:00,-2.52700564,1.39299435,4.52141243
1956-04-04 00:00:00,-2.83344632,7.26999997,0.52254238
1956-04-05 00:00:00,-1.18502824,7.08180791,0.76050848
1956-04-06 00:00:00,-5.67564971,2.48717515,1.76745762
1956-04-07 00:00:00,-7.85757061,-0.09847458,0.18124294
1956-04-08 00:00:00,-9.55361582,0.49610169,0.0
1956-04-09 00:00:00,-7.72141239,6.11836157,0.0
1956-04-10 00:00:00,-3.91706215,12.50920904,0.0
1956-04-11 00:00:00,-1.02112995,11.18621468,0.00045198
1956-04-12 00:00:00,-5.29367232,10.89214689,0.0
1956-04-13 00:00:00,-1.35242938,17.27468922,0.0
1956-04-14 00:00:00,-0.64112994,14.69446321,0.05570622
1956-04-15 00:00:00,-3.07322035,6.90508474,0.02819209
1956-04-16 00:00:00,-3.72480226,4.26570621,0.00751412
1956-04-17 00:00:00,-3.79146892,8.64028249,0.0
1956-04-18 00:00:00,-5.62892655,10.36457626,0.0
1956-04-19 00:00:00,-5.46242938,12.55056495,0.0
1956-04-20 00:00:00,-2.26214689,20.75282488,0.0
1956-04-21 00:00:00,0.22231638,17.66446325,0.03881356
1956-04-22 00:00:00,-4.99090397,7.14864407,0.08960452
1956-04-23 00:00:00,-9.32915251,6.78446327,0.16073446
1956-04-24 00:00:00,-6.70112993,11.15994349,0.83740113
1956-04-25 00:00:00,-3.54677965,6.04915254,1.91305085
1956-04-26 00:00:00,-2.34338984,13.77491527,0.61293786
1956-04-27 00:00:00,-9.00305087,11.18344632,1.38299436
1956-04-28 00:00:00,-7.68220342,4.47327684,0.0
1956-04-29 00:00:00,-5.55661018,7.93265538,0.00700565
1956-04-30 00:00:00,-1.56028249,8.25005648,2.0301695
1956-05-01 00:00:00,0.57101695,7.30028247,5.99649722
1956-05-02 00:00:00,0.22344633,8.16350281,3.6556497
1956-05-03 00:00:00,0.60548022,7.87700561,0.9339548
1956-05-04 00:00:00,-3.87389832,10.20881353,0.07700565
1956-05-05 00:00:00,1.24649717,11.26994351,0.06983051
1956-05-06 00:00:00,3.74711865,14.4227683,0.16627119
1956-05-07 00:00:00,3.18717514,19.08841804,0.00661017
1956-05-08 00:00:00,9.17497177,20.09768363,1.53615819
1956-05-09 00:00:00,6.73677964,18.24689264,5.25491525
1956-05-10 00:00:00,2.65836159,11.73514126,8.00248586
1956-05-11 00:00:00,4.64327685,21.03734467,3.56463276
1956-05-12 00:00:00,7.1523164,21.61824868,0.39079096
1956-05-13 00:00:00,6.89305085,17.49627116,1.04683614
1956-05-14 00:00:00,2.74610169,19.57694915,0.08389831
1956-05-15 00:00:00,1.40932203,18.97485878,0.00977401
1956-05-16 00:00:00,5.43429379,22.19079095,0.0
1956-05-17 00:00:00,4.40446327,23.53903949,0.15135593
1956-05-18 00:00:00,8.73322037,23.69903948,0.23367232
1956-05-19 00:00:00,2.46491525,23.12610174,0.0
1956-05-20 00:00:00,8.20661017,23.48593214,0.0
1956-05-21 00:00:00,4.32237289,27.65316387,0.04898305
1956-05-22 00:00:00,10.37045199,27.12299433,0.0
1956-05-23 00:00:00,3.5820339,21.27248589,1.18480226
1956-05-24 00:00:00,6.12570621,19.12514125,3.86248587
1956-05-25 00:00:00,8.21050845,25.08220344,0.96101695
1956-05-26 00:00:00,10.13016952,25.5896045,2.27548021
1956-05-27 00:00:00,9.77418081,25.90344636,8.55807907
